CATEGORY,word,distance
please,roily,0.5793783068656921
please,deets,0.5793311595916748
please,pyre,0.579319953918457
please,soth,0.5791776180267334
please,teem,0.5783708095550537
please,goer,0.5780617594718933
please,snits,0.5780552625656128
please,errs,0.5769381523132324
please,rout,0.5762819647789001
please,peen,0.5761492252349854
please,pehs,0.5758431553840637
please,asps,0.5756983757019043
please,toed,0.5753679275512695
please,sired,0.5752608776092529
please,suet,0.5748078227043152
please,suds,0.5743592381477356
please,elds,0.5742269158363342
please,sops,0.5742210149765015
please,silty,0.5738075375556946
please,peag,0.5732600092887878
please,ream,0.5730955004692078
please,gits,0.5728345513343811
please,silt,0.5728121995925903
please,rimy,0.5720790028572083
please,sneap,0.5697896480560303
please,salp,0.5689871311187744
please,urds,0.5688381195068359
please,sewn,0.5675897598266602
please,rapt,0.5666652917861938
please,repp,0.5664596557617188
please,stey,0.5654650926589966
please,tass,0.5653833150863647
please,urns,0.5652162432670593
please,ohia,0.5651233196258545
please,eely,0.5650739669799805
please,efts,0.5649879574775696
please,spue,0.5647573471069336
praise,impresionante,1.0
praise,pendiente,1.0
praise,excelente,1.0
praise,limpio,1.0
praise,notable,1.0
praise,fantástico,1.0
praise,súper,1.0
praise,hermoso,1.0
praise,bravo,1.0
praise,increíble,1.0
praise,bello,0.8994613885879517
praise,super,0.890967607498169
praise,espectacular,0.877955436706543
praise,increíble,0.8450399041175842
praise,impresionante,0.8450396656990051
praise,fabuloso,0.8362375497817993
praise,lindo,0.8357225060462952
praise,bellísimo,0.8349190950393677
praise,hermosísimo,0.8264215588569641
praise,maravilloso,0.8245899677276611
praise,límpio,0.806979775428772
praise,maravilloso,0.8058003783226013
praise,increible,0.8028032779693604
praise,estupendo,0.7951104044914246
praise,alucinante,0.7914211750030518
praise,alucinante,0.7871785163879395
praise,increible,0.7851333022117615
praise,excelente,0.7818631529808044
praise,magnífico,0.7795130610466003
praise,pendientes,0.7768568992614746
praise,asombroso,0.7684983611106873
praise,increíble,0.7658257484436035
praise,exelente,0.7654708027839661
praise,exelente,0.7654708027839661
praise,impresionante,0.7614223957061768
praise,destacable,0.7608342170715332
praise,apreciable,0.7606163620948792
praise,espectacular,0.7603648900985718
praise,fabuloso,0.7596592307090759
praise,expectacular,0.7589700818061829
praise,espectacular,0.7575175762176514
praise,remarcable,0.7571200728416443
praise,magnífico,0.7559475898742676
praise,bravísimo,0.7508983612060547
praise,excelente,0.7473339438438416
praise,excelente,0.7473339438438416
praise,buena,0.7450405955314636
praise,buena,0.7450405955314636
praise,considerable,0.7430017590522766
praise,fantástico,0.7429678440093994
praise,maravilloso,0.7406386733055115
praise,estupendo,0.7398190498352051
praise,fantastico,0.7366387844085693
praise,limpio,0.7362854480743408
praise,notoria,0.7341474890708923
praise,excelnte,0.7321560978889465
praise,excelnte,0.7321560978889465
praise,hermoso,0.7310501337051392
praise,suuuper,0.7287746667861938
praise,suuuuper,0.7279883027076721
praise,bonito,0.7255201935768127
praise,formidable,0.724617600440979
praise,execelente,0.7225701808929443
praise,execelente,0.7225701808929443
praise,expectacular,0.7121408581733704
praise,magnifico,0.7114526033401489
praise,sensacional,0.7101831436157227
praise,suuuuuper,0.7090988755226135
praise,excepcional,0.696356475353241
praise,espléndido,0.6940541863441467
praise,impecable,0.6913595199584961
praise,genial,0.6892153024673462
praise,increible,0.6858361959457397
praise,grandioso,0.6853125095367432
praise,lindo,0.6839618682861328
praise,precioso,0.6830335259437561
praise,súper,0.680736243724823
praise,admirable,0.675647497177124
praise,bellísimo,0.668422281742096
praise,buenísimo,0.6667530536651611
praise,fenomenal,0.665627121925354
praise,extraordinario,0.664017915725708
praise,bello,0.6553460359573364
praise,asombroso,0.6553382277488708
praise,agradable,0.6508108377456665
praise,super,0.6499675512313843
praise,bueno,0.6473559141159058
praise,esplendido,0.6452947854995728
praise,alucinante,0.6434997916221619
praise,sorprendente,0.6416717767715454
praise,inigualable,0.6396170258522034
praise,exquisito,0.639380156993866
praise,estupenda,0.6382999420166016
praise,fantastico,0.6348317265510559
praise,limpio,0.6323708295822144
praise,emocionante,0.6305277943611145
praise,buen,0.6300120949745178
praise,envidiable,0.6287411451339722
praise,increíblemente,0.6272419095039368
praise,hermosísimo,0.626893162727356
praise,perfecto,0.6268450617790222
praise,interesante,0.6240567564964294
praise,muy,0.6224760413169861
praise,brillante,0.621973991394043
praise,tremendo,0.621137261390686
praise,sobresaliente,0.6194301843643188
praise,grandísimo,0.6187191009521484
praise,encantador,0.6182851791381836
praise,delicioso,0.615791916847229
praise,impresionantemente,0.6156743764877319
praise,fascinante,0.6149139404296875
praise,inmejorable,0.6131545901298523
praise,notable,0.6124916672706604
praise,maravillosa,0.6109559535980225
praise,exelente,0.6104901432991028
praise,magnífica,0.6083681583404541
praise,fabulosa,0.6077757477760315
praise,envidiablemente,0.6059631109237671
praise,lindísimo,0.6052604913711548
praise,buena,0.6049239039421082
praise,excelnte,0.6048177480697632
praise,buenísima,0.6033270359039307
praise,deslumbrante,0.6028305292129517
praise,execelente,0.6022443771362305
praise,impactante,0.6020536422729492
praise,insuperable,0.6018118262290955
praise,fantástica,0.59937983751297
praise,cómodo,0.5969766974449158
praise,maravilla,0.5952485799789429
praise,espacioso,0.5938079953193665
praise,simpático,0.593539834022522
praise,elegante,0.5932633876800537
praise,escepcional,0.5912964344024658
praise,increiblemente,0.5910449624061584
praise,divertido,0.59014493227005
praise,gran,0.5898597836494446
praise,íncreible,0.5890670418739319
praise,maravillosamente,0.5890333652496338
praise,fantático,0.5885818600654602
praise,ecxelente,0.5883566737174988
praise,espléndida,0.587894856929779
praise,tranquilo,0.5876576900482178
praise,bellisimo,0.5861785411834717
praise,explendido,0.5855346918106079
praise,tremendamente,0.5851898789405823
praise,portentoso,0.5836688280105591
praise,maraviloso,0.583457887172699
praise,hermosa,0.582843005657196
praise,mágnifico,0.5824439525604248
praise,digno,0.5819324254989624
praise,llamativo,0.5817499756813049
praise,soberbio,0.579092264175415
praise,bonita,0.5790022015571594
promise,debe,1.0
promise,definitivamente,1.0
promise,seguro,1.0
promise,definido,1.0
promise,seguramente,1.0
promise,ciertamente,1.0
promise,promesa,1.0
promise,probablemente,0.850930392742157
promise,debería,0.8266659379005432
promise,seguramente,0.8161299228668213
promise,deberá,0.8146514296531677
promise,posiblemente,0.7959346175193787
promise,indudablemente,0.7874589562416077
promise,puede,0.7846606373786926
promise,supongo,0.7799975872039795
promise,deba,0.7764214277267456
promise,debiera,0.7752652168273926
promise,debe,0.768324613571167
promise,evidentemente,0.7667940855026245
promise,quizás,0.7575722932815552
promise,ciertamente,0.7485651969909668
promise,seguro,0.7413018345832825
promise,verdaderamente,0.7240695357322693
promise,definida,0.7217358946800232
promise,segurísimo,0.7211080193519592
promise,debería,0.7183506488800049
promise,promesas,0.7138356566429138
promise,innegablemente,0.7132153511047363
promise,definitvamente,0.7056289315223694
promise,debiera,0.6798503398895264
promise,seguramente,0.6630675792694092
promise,puede,0.6623167991638184
promise,podría,0.6617333889007568
promise,parece,0.661590039730072
promise,deba,0.6604465842247009
promise,evidentemente,0.6576181054115295
promise,será,0.6572797894477844
promise,indudablemente,0.6532242894172668
promise,seguro,0.6516410708427429
promise,ciertamente,0.6415973901748657
promise,obviamente,0.6399232149124146
promise,creo,0.6298266053199768
promise,necesariamente,0.6204368472099304
promise,probablemente,0.615333616733551
promise,porque,0.6153033971786499
promise,pero,0.6148203611373901
promise,deberá,0.6102784872055054
promise,claro,0.6086434125900269
promise,obvio,0.6078456044197083
promise,habrá,0.6075114607810974
promise,considerarse,0.6040171980857849
promise,pues,0.60318922996521
promise,promete,0.59974205493927
promise,tendría,0.5991513729095459
promise,definido,0.5991226434707642
promise,convencido,0.5990825891494751
promise,debiese,0.5984770655632019
promise,parecería,0.5955859422683716
promise,querrá,0.5938273072242737
promise,resulta,0.5924342274665833
promise,eso,0.5916220545768738
promise,tiene,0.5908040404319763
promise,pueda,0.5903726816177368
promise,considera,0.590095043182373
promise,supongo,0.5900095701217651
promise,supuesto,0.589495837688446
promise,sea,0.5850252509117126
promise,sabiendo,0.5849789381027222
promise,siempre,0.5845842957496643
promise,debió,0.5840396881103516
promise,parecerá,0.5804389119148254
promise,resultará,0.5794420838356018
promise,ser,0.5790388584136963
promise,también,0.5788302421569824
promise,deberia,0.5787389278411865
promise,que,0.5784127712249756
promise,realmente,0.5779797434806824
promise,tendrá,0.577323317527771
promise,sería,0.5770285725593567
promise,hecho,0.5762131810188293
promise,nunca,0.5747745037078857
promise,suele,0.5743506550788879
promise,considerar,0.5738170146942139
promise,entendido,0.5732083320617676
promise,sencillamente,0.5730363130569458
promise,cree,0.5729205012321472
promise,solamente,0.572787880897522
promise,creemos,0.572536051273346
promise,sabrá,0.5718954205513
promise,necesario,0.5715234875679016
promise,debía,0.571146547794342
promise,pensado,0.5710678100585938
promise,tengalo,0.5701175928115845
promise,pareciera,0.569991946220398
promise,además,0.5696431994438171
promise,algo,0.5695561170578003
promise,importante,0.5695316791534424
promise,necesita,0.5691561102867126
promise,tener,0.568791389465332
promise,convencida,0.5681191682815552
promise,difícilmente,0.5672283172607422
promise,sabe,0.566948652267456
promise,deben,0.5664218664169312
promise,dirá,0.5656333565711975
promise,tratarse,0.5654827356338501
promise,promesa,0.5651715397834778
promise,imagino,0.5650684237480164
promise,parecer,0.5650069713592529
promise,efectivamente,0.5640614032745361
promise,tampoco,0.5633887052536011
promise,quiere,0.5625289678573608
promise,piensa,0.5612274408340454
promise,conviene,0.5603830218315125
promise,posiblemente,0.5602986216545105
promise,presupone,0.5602734088897705
promise,quizás,0.5597237944602966
promise,existe,0.5595153570175171
promise,hay,0.5591554045677185
promise,haber,0.558189332485199
promise,considerando,0.5577934980392456
promise,esto,0.5572963953018188
promise,pensará,0.5570080280303955
promise,desparecerá,0.5569915771484375
promise,lógicamente,0.5562489032745361
promise,necesitará,0.5551972985267639
promise,tenga,0.5547217130661011
promise,implica,0.5545889139175415
second_person,tú,1.0
second_person,su,1.0
second_person,tuyo,1.0
second_person,u,1.0
second_person,tú,0.863787829875946
second_person,tú,0.8487873673439026
second_person,tú,0.8487873673439026
second_person,mío,0.7737674713134766
second_person,su,0.7651633024215698
second_person,mio,0.7332078814506531
second_person,tuyo,0.7158322334289551
second_person,tu,0.6946260333061218
second_person,ti,0.6513822674751282
second_person,tí,0.6466720700263977
second_person,sé,0.5916233658790588
second_person,yo,0.5900375843048096
second_person,tù,0.5699044466018677
second_person,mi,0.5674793124198914
second_person,si,0.5640444755554199
second_person,lo,0.5593346953392029
second_person,sí,0.5573251247406006
second_person,ttu,0.5446682572364807
second_person,él,0.5444875359535217
second_person,mí,0.5426082611083984
second_person,túy,0.5387150049209595
second_person,su,0.5362474918365479
second_person,díme,0.5238105654716492
second_person,te,0.5228798985481262
second_person,díle,0.5218155980110168
second_person,es,0.5165628790855408
second_person,ya,0.5156792402267456
second_person,ªº,0.5140953660011292
second_person,atá,0.5127936601638794
second_person,yó,0.5086979269981384
second_person,tás,0.5059551000595093
second_person,véte,0.5047194957733154
second_person,házte,0.5047165751457214
second_person,συ,0.5018036961555481
second_person_start,tú,1.0
second_person_start,su,1.0
second_person_start,tuyo,1.0
second_person_start,tú,0.8487873673439026
second_person_start,tú,0.8305947184562683
second_person_start,mío,0.7737674713134766
second_person_start,tu,0.7726353406906128
second_person_start,su,0.7651633024215698
second_person_start,mio,0.7332078814506531
second_person_start,tuyo,0.7158322334289551
second_person_start,su,0.6875922679901123
second_person_start,mi,0.6502932906150818
second_person_start,ti,0.6278883218765259
second_person_start,tí,0.6221528053283691
second_person_start,sí,0.5821328163146973
second_person_start,el,0.5751509666442871
second_person_start,él,0.5740441083908081
second_person_start,lo,0.5676645040512085
second_person_start,mí,0.5625780820846558
second_person_start,tù,0.5506359338760376
second_person_start,yo,0.5440600514411926
second_person_start,si,0.5434852242469788
second_person_start,sé,0.5367743968963623
second_person_start,ttu,0.5350984930992126
second_person_start,díle,0.5329344868659973
second_person_start,házte,0.5275135636329651
second_person_start,tuyo,0.5208138227462769
second_person_start,es,0.5207489132881165
second_person_start,la,0.519382894039154
second_person_start,no,0.519273042678833
second_person_start,sú,0.5187972187995911
second_person_start,quetu,0.5074189901351929
second_person_start,túy,0.5038391947746277
second_person_start,ya,0.5016801357269287
subjunctive,podrías,1.0
subjunctive,podrias,1.0
subjunctive,si,1.0
subjunctive,si,0.9134984612464905
subjunctive,podrías,0.864460289478302
subjunctive,podrias,0.8499403595924377
subjunctive,prodrias,0.8384409546852112
subjunctive,tendrías,0.8348140120506287
subjunctive,si,0.8106598258018494
subjunctive,podria,0.7963209748268127
subjunctive,tendrias,0.7807817459106445
subjunctive,podrian,0.779899537563324
subjunctive,pudieras,0.7728063464164734
subjunctive,podrias,0.7675750851631165
subjunctive,deberías,0.7675405740737915
subjunctive,es,0.6411857604980469
subjunctive,sí,0.6302048563957214
subjunctive,no,0.6252410411834717
subjunctive,podrias,0.6065504550933838
subjunctive,ysi,0.6047726273536682
subjunctive,tú,0.6043419241905212
subjunctive,hay,0.602939248085022
subjunctive,ssi,0.5944379568099976
subjunctive,lo,0.591515839099884
subjunctive,sé,0.5908557772636414
subjunctive,podrías,0.5811669230461121
subjunctive,psi,0.5802059769630432
subjunctive,pudieras,0.5732184648513794
subjunctive,tpco,0.5720887184143066
subjunctive,se,0.5720028877258301
subjunctive,ya,0.5712123513221741
subjunctive,te,0.5710235238075256
subjunctive,quá,0.5701726675033569
subjunctive,sabes,0.5684773325920105
subjunctive,quñe,0.5629372596740723
subjunctive,también,0.5514258742332458
subjunctive,",,si",0.5507413744926453
subjunctive,yo,0.5503180027008057
subjunctive,nmo,0.5500101447105408
subjunctive,quieres,0.5498065948486328
subjunctive,quesi,0.5493459105491638
subjunctive,asi,0.5470396280288696
subjunctive,15,0.5465738773345947
subjunctive,pudieses,0.5465089678764343
subjunctive,tu,0.5454490184783936
subjunctive,dijeras,0.5452022552490234
subjunctive,quisieras,0.5445041060447693
subjunctive,tí,0.5444531440734863
subjunctive,eso,0.5438093543052673
subjunctive,osi,0.5438086986541748
subjunctive,pq,0.5427001118659973
subjunctive,quje,0.5424789786338806
subjunctive,claro,0.5423994064331055
subjunctive,",si",0.5420768857002258
subjunctive,sabrias,0.5410335063934326
subjunctive,etc,0.5390424132347107
subjunctive,dijeses,0.538306474685669
subjunctive,así,0.5378599166870117
subjunctive,lko,0.5338091850280762
subjunctive,sabrías,0.5336219668388367
subjunctive,el,0.5333731174468994
subjunctive,me,0.5328928232192993
subjunctive,xq,0.5325774550437927
subjunctive,supieras,0.5325682163238525
subjunctive,hacerlo,0.5317821502685547
subjunctive,tendrias,0.5313329696655273
subjunctive,indicaras,0.530169665813446
subjunctive,hacer,0.5297247767448425
subjunctive,qusiera,0.5272006392478943
subjunctive,comentaras,0.5262059569358826
subjunctive,puedieras,0.5259502530097961
subjunctive,todo,0.5258150696754456
subjunctive,podria,0.5251296162605286
subjunctive,npo,0.5248388648033142
subjunctive,sbes,0.5236968994140625
subjunctive,son,0.5216905474662781
subjunctive,evr,0.5216100811958313
subjunctive,dime,0.5211890935897827
subjunctive,nada,0.5197824239730835
subjunctive,díme,0.5185413360595703
subjunctive,quiesiera,0.5184008479118347
subjunctive,acaso,0.5183255076408386
subjunctive,sime,0.5175420641899109
subjunctive,algo,0.5174428224563599
subjunctive,decides,0.5174015760421753
subjunctive,10,0.5159696936607361
subjunctive,peudes,0.5155061483383179
subjunctive,crees,0.515375018119812
subjunctive,equivoco,0.5148425698280334
subjunctive,molestaria,0.5143626928329468
subjunctive,intentaras,0.5138596296310425
subjunctive,qres,0.5127167701721191
subjunctive,preguntaras,0.5125239491462708
subjunctive,tienes,0.5115348696708679
subjunctive,tendrías,0.5113809704780579
subjunctive,alguen,0.5113735795021057
subjunctive,alomejor,0.5111438035964966
subjunctive,algiuen,0.510968029499054
subjunctive,nbo,0.510764479637146
subjunctive,dices,0.5101840496063232
subjunctive,dirias,0.5098081827163696
subjunctive,qwue,0.5097403526306152
subjunctive,mi,0.5084618330001831
subjunctive,ocmo,0.508171021938324
subjunctive,quisiera,0.5080969929695129
subjunctive,piensas,0.5077428817749023
subjunctive,queires,0.5076883435249329
subjunctive,tuvieras,0.506565511226654
together,juntos,1.0000001192092896
together,juntos,1.0
together,juntitos,0.6747461557388306
together,unidos,0.6664792895317078
together,separados,0.6345291137695312
together,solos,0.6204524040222168
together,juntas,0.6140061020851135
together,junticos,0.5974068641662598
together,abrazados,0.5902564525604248
together,solitos,0.57730633020401
together,juntándonos,0.5518525838851929
together,compenetrados,0.5406437516212463
together,uniéndolos,0.5404722690582275
together,reunidos,0.5360028743743896
together,revueltos,0.5223044753074646
together,conjuntamente,0.5222553610801697
together,sólos,0.5214694142341614
together,volemos,0.521454393863678
together,acompañandonos,0.518399178981781
together,juntxs,0.517833411693573
together,juntarlos,0.5159767270088196
together,acurrucados,0.5134108662605286
together,juntarse,0.513073205947876
together,juntándolos,0.5122891068458557
together,conociéndonos,0.512148380279541
together,juntosy,0.5109158158302307
together,separadamente,0.5093973278999329
together,separado,0.5084688067436218
together,abrazaditos,0.5056628584861755
together,conviviendo,0.5044476389884949
together,hermanados,0.504362165927887
together,juntados,0.5038040280342102
together,emparejados,0.5036856532096863
together,ambos,0.5025634765625
together,peleados,0.5024994611740112
together,compartiendo,0.5014051198959351
together,viendonos,0.5000928044319153
CATEGORY,word
gratitude,gracias
gratitude,aprecio
gratitude,agradezco
gratitude,thanks
gratitude,thank you
deference,gran
deference,bueno
deference,bonito
deference,interesante
deference,genial
deference,excelente
deference,increíble
deference,fresco
deference,asombroso
greeting,hola
greeting,hi
greeting,hello
apologetic,lo siento
apologetic,perdón
apologetic,perdona
apologetic,excusa
apologetic,disculpe
apologetic,perdone
apologetic,mis disculpas
apologetic,mi culpa
apologetic,fallo mio
please,por favor
please,porfa
please,haz el favor
please,lo ruego
please,pls
please,plz
please,please
please_start,\Wpor favor
please_start,pls
please_start,plz
please_start,please
indirect_btw,a propósito
indirect_btw,por cierto
direct_question,qué
direct_question,dónde
direct_question,por qué
direct_question,porqué
direct_question,quién
direct_question,cuándo
direct_question,cómo
direct_start,así que
direct_start,entonces
direct_start,y
direct_start,pero
direct_start,o
direct_start,\Wasí que
subjunctive,podría
subjunctive,podrías
subjunctive,haría
subjunctive,harías
indicative,puede
indicative,puedes
indicative,pueden
indicative,puedo
indicative,pueda
indicative,puedas
indicative,hará
indicative,harán
indicative,harás
indicative,haré
first_person_start,yo
first_person_start,mi
first_person_start,mío
first_person_start,mía
first_person_start,yo mismo
first_person_start,me
first_person_plural,nosotros
first_person_plural,nuestro
first_person_plural,nuestros
first_person_plural,nos
first_person_plural,nosotros mismos
first_person_singular,yo
first_person_singular,mi
first_person_singular,mío
first_person_singular,mía
first_person_singular,yo mismo
first_person_singular,me
second_person,tú
second_person,tu
second_person,tuyo
second_person,tuya
second_person,usted
second_person,su
second_person,suyo
second_person,suya
second_person,tú mismo
second_person,u
second_person,you
second_person_start,tú
second_person_start,tu
second_person_start,tuyo
second_person_start,tuya
second_person_start,usted
second_person_start,su
second_person_start,suyo
second_person_start,suya
second_person_start,tú mismo
second_person_start,u
second_person_start,you
hedge,a menudo
hedge,a mi parecer
hedge,a veces
hedge,adivino
hedge,afirma
hedge,afirmar
hedge,afirmó
hedge,algo
hedge,algunas veces
hedge,alrededor
hedge,ambiguamente
hedge,ampliamente
hedge,aparece
hedge,aparecer
hedge,apareció
hedge,aparente
hedge,aparentemente
hedge,aproximadamente
hedge,argumenta
hedge,argumentar
hedge,argumentó
hedge,asegurar
hedge,aseguró
hedge,asumo
hedge,asumí
hedge,bastante
hedge,calculado
hedge,calcular
hedge,casi
hedge,cerca
hedge,cierta cantidad
hedge,cierto grado
hedge,cierto nivel
hedge,cierto número
hedge,completamente
hedge,con frecuencia
hedge,creo
hedge,debería
hedge,desconfía
hedge,desde esta opinión
hedge,desde esta perspectiva
hedge,desde este punto de vista
hedge,desde mi perspectiva
hedge,desde mi punto de vista
hedge,desde nuestra perspectiva
hedge,discute
hedge,discutir
hedge,discutió
hedge,duda
hedge,dudoso
hedge,en conjunto
hedge,en esta opinión
hedge,en general
hedge,en gran medida
hedge,en la mayoría de las instancias
hedge,en la mayoría de las situaciones
hedge,en la mayoría de los casos
hedge,en mi opinión
hedge,en nuestra creencia
hedge,en nuestra opinión
hedge,en su mayoría
hedge,esencialmente
hedge,estimado
hedge,estimar
hedge,evidente
hedge,evidentemente
hedge,frecuentemente
hedge,generalmente
hedge,hasta cierto punto
hedge,hasta donde sé
hedge,improbable
hedge,inciertamente
hedge,incierto
hedge,indica
hedge,indicar
hedge,indicó
hedge,la mayoría de las veces
hedge,mayormente
hedge,moderadamente
hedge,más bien
hedge,más o menos
hedge,no claro
hedge,parece
hedge,pareció
hedge,pensaba
hedge,pensando
hedge,pensé
hedge,pienso
hedge,plausible
hedge,plausiblemente
hedge,poco claramente
hedge,poco claro
hedge,poco probable
hedge,podría
hedge,posible
hedge,posiblemente
hedge,postula
hedge,postulado
hedge,postular
hedge,presumiblemente
hedge,presumo
hedge,presumí
hedge,principalmente
hedge,probable
hedge,probablemente
hedge,puede
hedge,puede ser
hedge,quizás
hedge,relativamente
hedge,según mi conocimiento
hedge,sentí
hedge,señala
hedge,siente
hedge,siento
hedge,sospecha
hedge,sospechar
hedge,sospecho
hedge,sostiene
hedge,sugerido
hedge,sugerir
hedge,sugiere
hedge,sugirió
hedge,supone
hedge,suponer
hedge,supongo
hedge,supuesto
hedge,tal vez
hedge,tendía a
hedge,tiende a
hedge,tienden a
hedge,típicamente
hedge,típico
hedge,un poco
hedge,usual
hedge,usualmente
factuality,la verdad
factuality,la realidad
factuality,en realidad
factuality,de hecho
factuality,la verdad es que
factuality,seguro
factuality,realmente
factuality,verdaderamente
factuality,honestamente
factuality,seguramente
emergency,inmediatamente
emergency,ahora mismo
emergency,lo antes posible
emergency,lo más pronto posible
emergency,urgente
emergency,rápido
emergency,inmediato
emergency,al instante
ingroup_ident,colega
ingroup_ident,hermano
ingroup_ident,compañero
praise,asombroso
praise,destacado
praise,excelente
praise,genial
praise,bueno
praise,limpio
praise,notable
praise,fantástico
praise,súper
praise,hermoso
praise,bravo
praise,increíble
promise,debo
promise,definitivamente
promise,seguro
promise,definitivo
promise,seguramente
promise,ciertamente
promise,prometo
together,juntos
you_direct,tú
you_direct,you
you_direct,u
you_honorific,usted
you_honorific,señoría
you_honorific,majestad
you_honorific,alteza
you_honorific,honor
you_honorific,honour
you_honorific,majesty
you_honorific,highness
